,ID,LONG,LAT,ages,race,sex,income,Location,Price_cont,Experience,Other,will_attend,dist,locLong,locLat,Price_cat,Location_1,Location_2,Location_3,Location_4,Location_5,Price_cat_1,Price_cat_2,Price_cat_3,Price_cat_4,Experience_1,Experience_2,Experience_3,Other_1,Other_2,Other_3,Other_4,race_Aisian/Other,race_Black,race_Hispanic,race_White,sex_F,sex_M,income_100-150k,income_25-50k,income_50-75k,income_75-100k,income_<25k,income_>150k
5329,1186275,-78.5567666698767,35.708319842544,54.70162454702479,White,F,50-75k,5,25,3,1,0,17687.434127883575,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5330,1186280,-78.5999133108451,35.711326383755605,41.794754474552704,White,F,75-100k,5,20,1,3,0,17403.35116764309,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5331,1186425,-78.608510501743,35.6991291336979,45.938033558777896,White,F,<25k,2,15,1,1,0,24750.347560828282,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5332,1186537,-78.5578051157975,35.72916051083529,50.2284247406061,White,F,25-50k,5,20,1,3,0,15377.599395106863,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5333,1186996,-78.616258940417,35.686736578639,42.18937212969129,Hispanic,M,<25k,1,20,1,4,1,32938.16068772281,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5334,1187059,-78.6276440250458,35.6870193991487,44.6438778049951,Black,M,100-150k,1,25,2,2,0,32184.034982013363,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5335,1187128,-78.58642115465649,35.684418989077294,32.2802098201812,White,M,<25k,1,25,2,2,0,35096.68258136554,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5336,1187284,-78.6487306590815,35.7375487764359,50.32710405578629,Black,F,50-75k,4,25,1,4,0,41106.26939024304,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5337,1187555,-78.5969598121925,35.718428625608,53.874313629616395,White,F,75-100k,2,15,1,1,0,25421.685196685292,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5338,1187763,-78.5667724500325,35.736640489521,51.84898558787211,White,M,75-100k,4,30,1,1,0,47866.60103623163,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5339,1187961,-78.6061593066153,35.741441898995106,48.319462877740094,Black,F,75-100k,1,15,2,1,0,29789.26872522908,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5340,1188071,-78.6128277271267,35.7136937315411,48.731732986761294,White,M,75-100k,1,20,1,4,0,31168.269401982598,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5341,1188094,-78.6100336431201,35.7666937665606,53.2520631102038,White,M,75-100k,5,15,1,2,0,11542.886714644232,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5342,1188254,-78.57910548345491,35.6467510243384,35.9044935350264,Black,F,50-75k,5,20,1,3,0,24434.810826111705,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5343,1188621,-78.64143102484749,35.7643083460301,41.7245732660622,White,F,100-150k,3,20,2,1,0,3299.291746253119,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5344,1188684,-78.62101475415979,35.7261918037238,45.402659477190895,Hispanic,F,75-100k,2,15,1,1,1,23163.34565120716,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
5345,1188713,-78.63720291599651,35.7164232255339,33.9132882267942,White,F,25-50k,5,25,3,1,0,17595.876479381674,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5346,1188924,-78.6256773644582,35.7608581658426,53.532636521190796,Aisian/Other,M,75-100k,3,20,2,1,0,4774.390123960377,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5347,1189413,-78.62925854270429,35.7341528004101,39.336002244518795,White,F,>150k,1,25,2,2,0,28584.427740753115,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5348,1189651,-78.6100384398492,35.7346306251454,42.173791420262,White,M,100-150k,5,25,3,1,0,15001.898566256636,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5349,1189770,-78.6122654117181,35.739649102479206,27.820292262844898,White,F,<25k,2,20,3,3,1,23856.69317698598,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
5350,1189816,-78.61144798509409,35.7529315568394,36.533735186529,White,M,100-150k,1,30,3,3,0,28683.81691112004,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
5351,1190047,-78.62166981982571,35.6743102540372,49.4312634724271,White,M,25-50k,5,20,1,3,0,21770.992499665565,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5352,1190574,-78.6531849443007,35.7311546913331,38.271539222792704,Black,M,>150k,1,25,2,2,0,27135.534952646125,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5353,1191408,-78.58108078493301,35.6778509930757,33.3034098171459,White,M,75-100k,4,15,2,3,0,49669.51178808686,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5354,1191764,-78.622046778209,35.7448642272221,49.855423618056896,White,F,25-50k,5,15,1,2,0,14172.576209046527,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5355,1192547,-78.6328058875862,35.732555894159105,40.3789538660991,White,F,50-75k,4,25,1,4,0,42641.52791332771,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
5356,1192588,-78.56042063229201,35.634983177978896,40.6486404486365,White,F,50-75k,1,25,2,2,0,40569.9819679791,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5357,1192699,-78.5855176756975,35.6753713076502,45.228259272053,White,F,>150k,2,15,1,1,1,27427.973452761267,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5358,1192914,-78.6399539511648,35.7484610766915,55.3991162322315,White,F,<25k,1,30,3,3,0,26850.496363154376,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
5359,1193124,-78.637411661733,35.669831688981496,48.398441601609896,White,F,>150k,1,25,2,2,0,32978.292138449906,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5360,1193368,-78.6191890250791,35.768412062326895,52.4553130909095,Black,F,>150k,2,30,2,2,0,23344.408469482118,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5361,1193431,-78.5992805407525,35.6456849733056,46.3943098094467,White,F,75-100k,1,20,1,4,0,37277.958985491496,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
5362,1193635,-78.611794641035,35.7339209194852,40.373111084190604,White,F,50-75k,5,15,1,2,0,15112.186418005045,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5363,1193660,-78.6832981706138,35.7407420852942,32.0005458457261,White,M,75-100k,3,20,2,1,0,3565.3681455183237,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5364,1194073,-78.6201749711358,35.721490092741206,30.102213982861198,White,F,25-50k,2,15,1,1,0,23295.46081164512,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5365,1194089,-78.5962360376841,35.6875151349001,42.1795297025238,Black,M,50-75k,3,25,1,3,0,11894.805429051017,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5366,1194125,-78.61947998809791,35.656922073108504,62.7112016055748,Black,F,<25k,3,30,1,2,0,13813.911153088946,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5367,1194937,-78.62768867916759,35.767774277019,40.862418106104,Aisian/Other,F,50-75k,1,30,3,3,0,26562.346523284286,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5368,1195096,-78.5457870904654,35.779946654533894,43.11447443614411,White,M,50-75k,4,30,1,1,0,47999.434353005636,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5369,1195524,-78.6309788531996,35.7100522447965,39.038074250357795,Black,M,25-50k,2,15,1,1,0,22518.376332983404,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5370,1195866,-78.6803964620906,35.6896409963234,33.4587109832473,White,F,>150k,3,20,2,1,0,9189.070038455653,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5371,1196069,-78.6314089812507,35.6863550897793,37.192318123126995,White,M,75-100k,5,25,3,1,0,20656.180536426557,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5372,1196514,-78.6157759212491,35.6624990678644,46.1609749171881,White,F,100-150k,3,30,1,2,0,13376.166317596593,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5373,1197270,-78.6191679706716,35.6867367618681,40.1689760293615,White,M,75-100k,2,20,3,3,0,24149.878969146568,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5374,1197350,-78.6587943157291,35.6924528613759,46.996533247603395,Black,F,75-100k,2,20,3,3,0,20530.237589117856,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5375,1197523,-78.6645044039188,35.7699038132538,34.639575304222,White,F,25-50k,3,30,1,2,0,1122.989980695519,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5376,1197564,-78.617828870308,35.6733456340819,25.4620457645154,White,F,<25k,1,30,3,3,0,33890.6418436099,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
5377,1197589,-78.6068104875113,35.6637521247239,29.093796801401602,White,F,25-50k,3,20,2,1,0,13606.195987466781,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5378,1197854,-78.6247618106591,35.6971893810221,45.5818971568336,White,M,100-150k,2,15,1,1,0,23364.75460084292,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5379,1197944,-78.6181286560315,35.6975339256411,44.5948600167426,White,M,50-75k,5,25,3,1,0,19180.993348003532,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5380,1198007,-78.5962614544333,35.7383035240281,43.7933093981157,Aisian/Other,F,75-100k,3,15,3,4,0,8187.0094470627455,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5381,1198295,-78.5769402528045,35.7225174024599,36.708767628663004,Hispanic,F,50-75k,1,20,1,4,1,33157.852889405105,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
5382,1198297,-78.6217181123041,35.672501697769,48.1510341315528,White,M,75-100k,4,20,3,2,0,46868.75196012317,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5383,1198324,-78.5707245773248,35.7014256134664,38.988442461158,White,M,>150k,1,25,2,2,0,34994.747928647455,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5384,1198579,-78.634915240425,35.7828419315004,40.7700780160878,White,F,25-50k,4,20,3,2,0,40250.42947141971,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5385,1198772,-78.5885906943715,35.684876844296106,36.5026953397561,White,F,75-100k,1,30,3,3,0,34915.851155691125,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5386,1198930,-78.602177254008,35.658188999261895,45.8069963733359,White,M,25-50k,3,20,2,1,0,14347.830582987179,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5387,1199060,-78.6104020103407,35.6685410276005,28.7122168707555,White,F,100-150k,1,20,1,4,0,34741.19559987659,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
5388,1199137,-78.5831706032442,35.752264702051,40.0488937485536,Black,F,75-100k,1,25,2,2,0,30899.21330829815,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5389,1199149,-78.6548862975585,35.667841711109794,46.3690232967503,White,F,75-100k,3,25,1,3,0,11765.422101243563,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5390,1199750,-78.6557918137555,35.653027916829,36.4798685134025,White,M,75-100k,1,20,1,4,0,33375.8519144036,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5391,1199760,-78.5906467288852,35.7105788960818,40.860616538972295,White,M,75-100k,4,25,1,4,0,47148.37270383437,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5392,1200060,-78.62583138400541,35.69370015327279,52.9410958248987,White,F,75-100k,1,30,3,3,0,31778.313674765122,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5393,1200266,-78.63193133628191,35.705738829131796,42.7727650923525,Aisian/Other,M,75-100k,2,15,1,1,0,22524.84977926398,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5394,1200320,-78.6061494433667,35.7264839803875,34.3313040730379,Hispanic,F,50-75k,1,25,2,2,0,30760.05965292547,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5395,1200352,-78.63596082484959,35.693863681001396,50.8525072631676,White,F,75-100k,3,15,3,4,0,9455.638798554779,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
5396,1200744,-78.5906759961702,35.7069992133279,55.952949982762796,White,M,75-100k,2,20,3,3,0,26168.97436765343,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5397,1201085,-78.6676979624941,35.7031218610383,47.4209153614917,Black,M,>150k,4,15,2,3,0,41525.75229666085,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
5398,1201435,-78.5555687974183,35.6744769875825,40.1241076231641,White,M,<25k,3,25,1,3,0,15422.173663504695,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
5399,1202369,-78.6059814969686,35.8324642001631,42.085606103916895,White,M,25-50k,1,30,3,3,0,25485.635671197706,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5400,1202659,-78.61522309865809,35.7195163082218,35.1516861808421,White,F,<25k,2,20,3,3,0,23767.017143444056,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
5401,1202663,-78.56709654342059,35.733536741593795,59.7686252845309,Aisian/Other,F,<25k,4,15,2,3,0,47976.229956040166,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5402,1202667,-78.6033420424907,35.704225781554,53.5971668436814,White,F,50-75k,3,30,1,2,0,10052.9597657305,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5403,1203562,-78.6454647920282,35.747230487248295,48.6565450809535,Hispanic,F,>150k,4,25,1,4,0,40895.37171049897,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
5404,1203604,-78.56864538571091,35.73697970880279,52.3986521487638,White,F,75-100k,5,20,1,3,0,14437.240652463957,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5405,1203855,-78.660722555615,35.717231232472294,36.203844044324796,White,M,25-50k,1,25,2,2,0,27696.369459838574,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5406,1204017,-78.62077210327,35.670523386328796,39.5915964899387,White,F,<25k,3,15,3,4,0,12378.696214546015,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
5407,1204131,-78.59751963088691,35.7245523931718,52.8183260041382,Hispanic,F,75-100k,2,30,2,2,0,25296.690479403504,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
5408,1204171,-78.5803897813226,35.717400099459205,46.4782350332596,Black,F,50-75k,4,25,1,4,0,47636.39101214366,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5409,1204177,-78.6294627051086,35.6715775824412,39.8798108174234,Hispanic,F,75-100k,1,30,3,3,0,33313.56609467153,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
5410,1204421,-78.6061822614433,35.6978481858119,44.82299788010489,White,F,25-50k,5,30,2,4,0,18961.428742483324,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
5411,1204465,-78.5587897434964,35.725622187210604,33.3326762742383,Aisian/Other,F,75-100k,3,15,3,4,0,11847.693336578117,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5412,1204517,-78.62800549270929,35.7092183504671,28.3999467356884,Black,M,75-100k,5,15,1,2,0,18123.153757493197,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5413,1204518,-78.6122799001781,35.700496848692005,39.177428089612,White,M,100-150k,5,20,1,3,0,18759.205374313093,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
5414,1204595,-78.6055936222831,35.7420621392696,40.340530891054705,Black,F,75-100k,3,15,3,4,1,7245.697468900967,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
5415,1204696,-78.6098181047472,35.6778158448526,28.7750020910613,White,F,50-75k,4,15,2,3,0,47452.597554517975,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5416,1204730,-78.703588624733,35.7217221982514,42.8027103133739,White,F,50-75k,2,30,2,2,0,15822.801858242017,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5417,1204788,-78.56714517859409,35.66553949894671,54.2426750629933,Black,F,100-150k,4,20,3,2,0,51454.37614185975,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
5418,1204927,-78.5802753562125,35.6602970153755,47.4602031672858,Black,F,75-100k,5,20,1,3,0,22933.502325232334,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5419,1205074,-78.63972090908291,35.7001358497448,46.9021626325774,Black,F,50-75k,5,20,1,3,0,19386.273605358758,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5420,1205308,-78.61472539380979,35.7058719732577,52.3888601700434,White,F,75-100k,1,25,2,2,0,31601.133517675014,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5421,1205313,-78.60175128719091,35.721644221261,39.7714990965811,White,M,>150k,3,25,1,3,0,8802.029609648132,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
5422,1205757,-78.6265009938804,35.7456259922435,41.66363248114129,White,M,100-150k,5,15,1,2,0,14215.954125843418,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5423,1206037,-78.6039445314112,35.7108699312556,53.0944042538629,White,F,25-50k,3,25,1,3,0,9472.619339578247,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5424,1206161,-78.58194540728941,35.678015706032795,36.217646855465,White,F,75-100k,1,15,2,1,0,35871.30796719331,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5425,1206407,-78.6174874210123,35.756621371896294,45.693075449538604,White,F,50-75k,1,25,2,2,0,28002.84673862368,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5426,1206513,-78.5915578673628,35.7214649405941,42.8171678337703,White,M,50-75k,5,30,2,4,0,16204.726556455167,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5427,1207521,-78.61203350903979,35.7430194490896,40.6212972756516,White,F,75-100k,4,25,1,4,0,43834.25374328571,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
5428,1208599,-78.61752878124491,35.691321700036795,53.595761124816,White,M,75-100k,5,25,3,1,0,19846.684907462124,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5429,1208643,-78.62868727086591,35.6958333334352,35.6730695754933,White,F,25-50k,3,30,1,2,0,9534.773805065024,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5430,1208698,-78.6329034102952,35.7444922974318,37.6063782753903,White,F,25-50k,3,20,2,1,0,5016.202833129075,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5431,1209142,-78.55732363107691,35.7270431048058,40.5747223325549,White,F,100-150k,4,15,2,3,0,49075.62092147021,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
5432,1209351,-78.6369137936752,35.703775350216496,38.9329397685222,White,M,75-100k,3,15,3,4,1,8415.782457962503,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5433,1209423,-78.608610290745,35.765490657029,49.388530983374395,White,M,>150k,1,20,1,4,0,28172.288694683688,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5434,1209535,-78.6400238174279,35.778477449029296,55.7567189587611,White,M,50-75k,4,30,1,1,0,39985.209019821086,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
